motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,direction,depth_image,label
0.635,0.1234,-0.2296,0.00364,-0.317,-0.1284,0.6685,0.1742,-0.6084,-0.11273,rectilinear_forward,depth_image_201790.jpg,1
-0.2444,0.1234,-0.3027,0.00364,0.6636,-0.1284,-0.6157,0.1742,0.189,-0.11273,rectilinear_forward,depth_image_195579.jpg,1
-0.68,0.1234,0.358,0.00364,0.1848,-0.1284,-0.614,0.1742,0.665,-0.11273,rectilinear_forward,depth_image_115613.jpg,1
0.615,0.1234,-0.1875,-0.1744,-0.3555,0.11816,0.6797,0.01091,-0.5854,-0.1333,rectilinear_backward,depth_image_217416.jpg,0
-0.00435,-0.004562,0.2832,0.00364,-0.505,-0.000412,0.2964,0.003708,-0.001373,-0.006096,straight,depth_image_235513.jpg,4
0.0732,-0.3696,-0.06168,-0.391,-0.1431,0.1556,-0.000931,0.502,0.166,0.002266,straight,depth_image_2499.jpg,4
-0.5312,0.1234,0.04095,-0.1744,0.4746,0.11816,-0.698,0.01091,0.4917,-0.1333,rectilinear_backward,depth_image_217248.jpg,0
0.519,0.1234,-0.6963,0.00364,0.4446,-0.1284,0.0807,0.1742,-0.556,-0.11273,rectilinear_forward,depth_image_124641.jpg,1
-0.229,0.2961,0.07324,0.5864,0.2612,-0.0373,0.04205,-0.603,-0.2428,-0.2288,sidewinding_left,depth_image_57311.jpg,2
0.001755,-0.002853,0.000595,-0.3594,-0.01572,-0.00909,-0.0089,0.332,4.58e-05,0.0726,straight,depth_image_98917.jpg,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_219381.jpg,4
-0.1067,0.1493,-0.1493,-0.1493,0.0,-0.1493,0.1493,-0.128,0.1067,0.1493,sidewinding_right,depth_image_75332.jpg,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_102339.jpg,4
0.3584,-0.02588,-0.547,0.00364,0.3062,0.0209,0.2141,0.2593,-0.3965,-0.2617,sidewinding_left,depth_image_76108.jpg,2
0.0279,0.3477,0.3936,-0.22,-0.436,-0.3525,0.0726,0.0783,0.02747,0.1112,sidewinding_left,depth_image_16458.jpg,2
0.001616,0.1234,0.503,0.00364,-0.6978,-0.1284,0.4631,0.1742,0.05655,-0.11273,rectilinear_forward,depth_image_191533.jpg,1
0.1339,-0.01046,0.007195,-0.459,-0.1025,-0.1637,-0.04474,0.3303,0.026,0.3652,straight,depth_image_15749.jpg,4
-0.5947,0.1234,0.1477,-0.1744,0.3901,0.11816,-0.688,0.01091,0.562,-0.1333,rectilinear_backward,depth_image_214732.jpg,0
-0.1989,0.4873,-0.1447,-0.252,0.05115,-0.5996,-0.1598,-0.01761,0.1805,0.3567,sidewinding_right,depth_image_232535.jpg,3
-0.2617,-0.005238,-0.05994,0.5947,0.2354,0.2676,0.1638,-0.4766,-0.1631,-0.4778,sidewinding_left,depth_image_178047.jpg,2
-0.1173,0.546,-0.2542,-0.1466,0.005196,-0.611,0.2563,-0.1229,0.1079,0.5566,sidewinding_right,depth_image_244511.jpg,3
0.32,0.128,0.2343,-0.1705,-0.492,0.128,0.492,0.02132,-0.2556,-0.128,rectilinear_backward,depth_image_8023.jpg,0
-0.05118,0.1234,0.538,-0.1744,-0.6934,0.11816,0.422,0.01091,0.109,-0.1333,rectilinear_backward,depth_image_214580.jpg,0
0.2216,0.3252,-0.08704,0.576,-0.26,-0.07104,-0.02765,-0.6074,0.2478,-0.1969,sidewinding_right,depth_image_176517.jpg,3
-0.1288,-0.5317,-0.2507,0.1759,0.01822,0.6094,0.2588,0.09296,0.09595,-0.5684,sidewinding_left,depth_image_176749.jpg,2
0.3901,0.1234,-0.688,-0.1744,0.562,0.11816,-0.09033,0.01091,-0.437,-0.1333,rectilinear_backward,depth_image_217160.jpg,0
-0.0858,0.577,-0.2603,-0.06805,-0.02895,-0.607,0.2474,-0.1998,0.1381,0.519,sidewinding_right,depth_image_65143.jpg,3
0.145,0.1234,-0.5933,-0.1744,0.6763,0.11816,-0.343,0.01091,-0.2014,-0.1333,rectilinear_backward,depth_image_217153.jpg,0
0.003952,-0.1492,0.001511,-0.2773,0.004013,-0.0008087,-0.005836,0.352,0.002853,-0.007317,straight,depth_image_123252.jpg,4
0.2615,0.1234,0.2861,0.00364,-0.6577,-0.1284,0.6245,0.1742,-0.2065,-0.11273,rectilinear_forward,depth_image_220425.jpg,1
-0.2952,0.1234,-0.2524,-0.1744,0.6445,0.11816,-0.6396,0.01091,0.2413,-0.1333,rectilinear_backward,depth_image_218631.jpg,0
-0.689,0.1234,0.558,-0.1744,-0.0834,0.11816,-0.4426,0.01091,0.696,-0.1333,rectilinear_backward,depth_image_214719.jpg,0
0.02306,0.6084,-0.2493,0.1866,-0.133,-0.5264,0.1906,-0.4187,0.2172,0.3413,sidewinding_right,depth_image_107537.jpg,3
0.2023,0.388,-0.11755,0.546,-0.2542,-0.1471,0.00544,-0.611,0.2566,-0.1223,sidewinding_right,depth_image_109798.jpg,3
0.1947,-0.4084,0.2136,0.353,-0.10046,0.564,-0.258,-0.10425,-0.013336,-0.61,sidewinding_right,depth_image_47927.jpg,3
0.3794,0.1234,-0.6855,0.00364,0.57,-0.1284,-0.10315,0.1742,-0.427,-0.11273,rectilinear_forward,depth_image_150692.jpg,1
-0.2355,0.2668,0.05957,0.5947,0.2617,-0.004387,0.0559,-0.5967,-0.2372,-0.2588,sidewinding_left,depth_image_216740.jpg,2
-0.695,0.1234,0.4336,0.00364,0.0946,-0.1284,-0.5645,0.1742,0.687,-0.11273,rectilinear_forward,depth_image_221992.jpg,1
-0.215,-0.3486,-0.1931,0.4124,0.1298,0.5303,0.2505,-0.1785,-0.01935,-0.6094,sidewinding_left,depth_image_201202.jpg,2
-0.2126,-0.3562,-0.1958,0.4055,0.1262,0.535,0.2515,-0.1693,-0.0153,-0.61,sidewinding_left,depth_image_91171.jpg,2
-0.6367,0.1234,0.2336,0.00364,0.313,-0.1284,-0.667,0.1742,0.6104,-0.11273,rectilinear_forward,depth_image_127569.jpg,1
-0.499,0.1234,0.6978,-0.1744,-0.467,0.11816,-0.05118,0.01091,0.538,-0.1333,rectilinear_backward,depth_image_218367.jpg,0
-0.2468,0.1234,-0.3003,-0.1744,0.6626,0.11816,-0.617,0.01091,0.1917,-0.1333,rectilinear_backward,depth_image_218174.jpg,0
0.0484,-0.2922,-0.05673,-0.413,-0.001511,0.1382,-0.05807,0.5063,0.1569,0.004562,straight,depth_image_123549.jpg,4
-0.527,0.1234,0.03397,-0.1744,0.4797,0.11816,-0.698,0.01091,0.4868,-0.1333,rectilinear_backward,depth_image_217592.jpg,0
0.07056,0.01061,0.00936,0.352,-0.014366,0.224,-0.032,-0.1736,0.005547,-0.3804,straight,depth_image_103628.jpg,4
0.1764,0.4514,0.2277,-0.3018,-0.0759,-0.5845,-0.2612,0.04382,-0.03928,0.604,sidewinding_left,depth_image_147244.jpg,2
-0.3809,0.1234,-0.1587,0.00364,0.6006,-0.1284,-0.673,0.1742,0.3308,-0.11273,rectilinear_forward,depth_image_105136.jpg,1
0.0009003,0.0341,-0.006035,0.0641,-0.00567,-0.01058,0.006798,-0.1714,0.006157,0.001419,straight,depth_image_41347.jpg,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_86830.jpg,4
0.6533,0.1234,-0.63,0.00364,0.2189,-0.1284,0.327,0.1742,-0.6714,-0.11273,rectilinear_forward,depth_image_45884.jpg,1
-0.215,0.3486,-0.1931,-0.4124,0.1298,-0.5303,0.2505,0.1785,-0.01935,0.6094,sidewinding_right,depth_image_128270.jpg,3
0.3406,0.1234,0.204,-0.1744,-0.623,0.11816,0.6587,0.01091,-0.2886,-0.1333,rectilinear_backward,depth_image_214684.jpg,0
-0.652,0.1234,0.2705,-0.1744,0.2773,0.11816,-0.6543,0.01091,0.6284,-0.1333,rectilinear_backward,depth_image_218617.jpg,0
0.641,0.1234,-0.643,-0.1744,0.2494,0.11816,0.2979,0.01091,-0.662,-0.1333,rectilinear_backward,depth_image_217858.jpg,0
0.01351,0.2966,0.06995,-0.1337,0.002548,-0.4263,-0.10187,0.002396,0.01,0.4414,straight,depth_image_148089.jpg,4
-0.2798,0.1234,0.6553,-0.1744,-0.6274,0.11816,0.2133,0.01091,0.332,-0.1333,rectilinear_backward,depth_image_214357.jpg,0
0.0728,0.08466,-0.0707,-0.08264,-0.06793,0.1279,0.0805,0.001083,-0.07245,-0.1415,rectilinear_backward,depth_image_214155.jpg,0
-0.671,0.1234,0.604,-0.1744,-0.1655,0.11816,-0.3748,0.01091,0.6846,-0.1333,rectilinear_backward,depth_image_8066.jpg,0
0.1879,0.4255,0.2192,-0.3337,-0.0911,-0.5728,-0.2595,0.08105,-0.02336,0.6084,sidewinding_left,depth_image_146915.jpg,2
-0.1282,0.1234,-0.4065,-0.1744,0.691,0.11816,-0.5503,0.01091,0.0705,-0.1333,rectilinear_backward,depth_image_214518.jpg,0
-0.2566,-0.12067,-0.006165,-0.611,0.254,-0.1487,0.11816,0.545,-0.2018,0.3892,sidewinding_right,depth_image_244477.jpg,3
0.5425,0.1234,-0.693,-0.1744,0.4165,0.11816,0.1159,0.01091,-0.577,-0.1333,rectilinear_backward,depth_image_8116.jpg,0
0.2065,0.1234,0.3384,-0.1744,-0.675,0.11816,0.596,0.01091,-0.1503,-0.1333,rectilinear_backward,depth_image_214344.jpg,0
0.2041,0.3826,-0.11487,0.549,-0.255,-0.1403,0.002447,-0.611,0.2559,-0.1292,sidewinding_right,depth_image_75571.jpg,3
0.1935,0.1521,0.000595,0.5527,-0.2074,0.00909,-0.03021,-0.5254,0.1705,-0.2642,straight,depth_image_232105.jpg,4
0.537,0.1234,-0.04956,0.00364,-0.4683,-0.1284,0.6978,0.1742,-0.4978,-0.11273,rectilinear_forward,depth_image_226164.jpg,1
0.1569,0.4658,-0.1642,0.4739,-0.0383,-0.2559,0.0475,-0.488,0.26,-0.006096,sidewinding_right,depth_image_64827.jpg,3
-0.168,0.4685,0.1588,0.4856,0.238,-0.2544,-0.0538,-0.5977,-0.2617,-0.00943,sidewinding_left,depth_image_179006.jpg,2
0.3032,0.006096,0.2269,-0.04962,-0.4556,-0.01107,0.566,0.2915,-0.2554,-0.2296,sidewinding_right,depth_image_80481.jpg,3
0.01009,-0.004562,0.00973,0.0886,0.01,-0.0003204,-0.00997,0.003769,0.00829,-0.1128,straight,depth_image_125081.jpg,4
-0.1438,-0.5103,0.1816,-0.44,0.2239,0.3164,-0.0829,0.5796,-0.2605,-0.0608,sidewinding_right,depth_image_49372.jpg,3
-0.2617,0.004246,-0.05597,0.5967,0.237,0.259,0.1605,-0.4824,-0.1663,-0.472,sidewinding_left,depth_image_140886.jpg,2
-0.03372,-0.3206,-0.09204,0.1519,-0.004013,0.4487,0.1232,0.001083,-0.00851,-0.4624,straight,depth_image_214115.jpg,4
-0.2245,-0.0685,0.0955,0.3665,0.03506,0.2338,-0.3242,-0.188,0.1917,-0.4766,sidewinding_right,depth_image_174910.jpg,3
0.0238,0.2742,0.06287,-0.162,0.01043,-0.416,-0.10077,-0.007378,0.00267,0.4458,straight,depth_image_53651.jpg,4
-0.11273,0.1234,-0.4192,-0.1744,0.693,0.11816,-0.5405,0.01091,0.05493,-0.1333,rectilinear_backward,depth_image_218636.jpg,0
0.261,0.0451,0.03873,0.604,-0.244,0.2214,-0.1464,-0.5063,0.1794,-0.4448,sidewinding_right,depth_image_177075.jpg,3
0.5747,0.1234,-0.684,-0.1744,0.372,0.11816,0.1687,0.01091,-0.6055,-0.1333,rectilinear_backward,depth_image_218542.jpg,0
0.2617,-0.0217,0.04865,-0.6,-0.2402,-0.2432,-0.1545,0.493,0.172,0.4607,sidewinding_left,depth_image_210858.jpg,2
0.1659,-0.0386,-0.096,0.003952,0.3044,0.1337,-0.1971,0.1139,-0.2274,-0.1118,straight,depth_image_42801.jpg,4
0.604,0.1234,-0.1655,-0.1744,-0.3748,0.11816,0.6846,0.01091,-0.5728,-0.1333,rectilinear_backward,depth_image_214445.jpg,0
-0.007668,0.5786,-0.2228,0.1096,-0.0833,-0.516,0.1719,-0.3513,0.1733,0.347,straight,depth_image_216906.jpg,4
0.2068,0.3691,0.1917,-0.413,-0.1148,-0.546,-0.2423,0.1636,0.01302,0.5176,sidewinding_left,depth_image_94781.jpg,2
-0.2527,-0.02588,-0.08777,-0.3809,0.2081,-0.2134,0.1877,0.2808,-0.1252,0.378,sidewinding_left,depth_image_219782.jpg,2
0.1996,-0.3953,-0.12115,-0.5415,-0.2532,0.1562,0.0095,0.6104,0.2573,0.11304,sidewinding_left,depth_image_196284.jpg,2
0.2527,-0.1605,-0.01136,-0.6104,-0.2576,-0.10876,-0.1023,0.5625,0.2125,0.357,sidewinding_left,depth_image_21269.jpg,2
0.1338,0.5303,0.0998,0.4094,-0.226,-0.3418,0.0884,-0.3162,0.2637,0.1005,sidewinding_right,depth_image_3380.jpg,3
0.683,0.1234,-0.576,0.00364,0.1143,-0.1284,0.418,0.1742,-0.693,-0.11273,rectilinear_forward,depth_image_97302.jpg,1
-0.007317,0.004257,0.00811,-0.255,-0.00567,0.004013,0.00939,0.1776,-0.0089,0.0587,straight,depth_image_21305.jpg,4
0.002853,0.1882,-0.002487,0.2676,-0.001389,-0.005302,0.000534,-0.359,0.01572,-0.006462,straight,depth_image_107578.jpg,4
0.2427,0.2295,-0.0424,0.603,-0.2612,0.0365,-0.0729,-0.587,0.2291,-0.2954,sidewinding_right,depth_image_49142.jpg,3
-0.1757,0.4658,0.1465,0.4954,0.2385,-0.2346,-0.05127,-0.4666,0.03677,-0.0274,sidewinding_left,depth_image_146766.jpg,2
-0.6514,0.1234,0.2693,0.00364,0.2783,-0.1284,-0.655,0.1742,0.628,-0.11273,rectilinear_forward,depth_image_169608.jpg,1
0.2964,0.1234,0.251,0.00364,-0.644,-0.1284,0.6406,0.1742,-0.2428,-0.11273,rectilinear_forward,depth_image_237383.jpg,1
-0.6455,0.1234,0.255,0.00364,0.2925,-0.1284,-0.66,0.1742,0.621,-0.11273,rectilinear_forward,depth_image_146014.jpg,1
0.2256,0.1234,0.3208,0.00364,-0.6694,-0.1284,0.6064,0.1742,-0.1697,-0.11273,rectilinear_forward,depth_image_77943.jpg,1
0.619,0.1234,-0.6616,0.00364,0.2964,-0.1284,0.251,0.1742,-0.644,-0.11273,rectilinear_forward,depth_image_13009.jpg,1
0.589,0.1234,-0.678,0.00364,0.3506,-0.1284,0.1931,0.1742,-0.6177,-0.11273,rectilinear_forward,depth_image_87624.jpg,1
0.00973,0.1342,-0.007072,0.336,-0.0341,0.006767,6.866e-05,-0.3848,0.02924,0.001175,straight,depth_image_246413.jpg,4
-0.2537,-0.1512,-0.1192,0.544,0.201,0.3914,0.2079,-0.3713,-0.1093,-0.555,sidewinding_left,depth_image_215004.jpg,2
0.65,0.1234,-0.2654,0.00364,-0.2822,-0.1284,0.6562,0.1742,-0.626,-0.11273,rectilinear_forward,depth_image_198454.jpg,1
0.1447,0.5093,0.2448,-0.2169,-0.0367,-0.605,-0.261,-0.04987,-0.07837,0.583,sidewinding_left,depth_image_147248.jpg,2
-0.3748,0.1234,-0.1655,0.00364,0.604,-0.1284,-0.671,0.1742,0.3245,-0.11273,rectilinear_forward,depth_image_93882.jpg,1
-0.2264,0.4229,0.3945,0.302,-0.1364,-0.2559,-0.04926,-0.12427,0.2622,-0.006096,sidewinding_left,depth_image_91086.jpg,2
-0.0089,-0.007805,-0.01006,0.1138,-0.00506,-0.001572,0.001755,-0.0867,-0.01061,0.001999,straight,depth_image_232146.jpg,4
0.1399,-0.4946,0.253,0.2042,-0.03305,0.3918,-0.2507,0.06247,-0.08234,-0.407,sidewinding_right,depth_image_245926.jpg,3
-0.26,-0.004562,0.5586,0.00364,-0.434,-0.000412,0.006645,0.04633,0.307,-0.006096,straight,depth_image_90534.jpg,4
-0.11163,0.1234,0.5747,-0.1744,-0.684,0.11816,0.372,0.01091,0.1687,-0.1333,rectilinear_backward,depth_image_217897.jpg,0
0.272,0.1234,0.276,-0.1744,-0.654,0.11816,0.6294,0.01091,-0.2174,-0.1333,rectilinear_backward,depth_image_214686.jpg,0
-0.609,0.1234,0.1754,0.00364,0.3662,-0.1284,-0.6826,0.1742,0.5786,-0.11273,rectilinear_forward,depth_image_93891.jpg,1
-0.185,0.4321,0.1399,0.5166,0.2467,-0.2043,-0.03102,-0.6064,-0.2605,-0.0632,sidewinding_left,depth_image_57631.jpg,2
0.299,-0.05783,-0.5156,-0.02832,0.3022,0.05286,0.208,0.2915,-0.3394,-0.294,sidewinding_left,depth_image_15642.jpg,2
-0.002182,0.3184,-0.005913,0.02771,0.00756,-0.1895,-0.007072,-0.2277,-0.003891,-0.00634,straight,depth_image_69440.jpg,4
0.427,0.1234,-0.6943,-0.1744,0.534,0.11816,-0.04526,0.01091,-0.4714,-0.1333,rectilinear_backward,depth_image_214648.jpg,0
-0.251,-0.0442,-0.07355,0.5176,0.2234,0.2847,0.1768,-0.44,-0.1501,-0.45,sidewinding_left,depth_image_140594.jpg,2
-0.04446,0.602,0.2418,0.234,0.1511,-0.4988,-0.1752,-0.454,-0.2284,0.2986,sidewinding_left,depth_image_140466.jpg,2
0.1309,-0.00554,-0.006607,0.481,-0.1242,0.04013,0.002243,-0.4067,0.06836,-0.2754,straight,depth_image_69049.jpg,4
-0.1375,0.52,-0.2477,-0.1982,0.02823,-0.6074,0.26,-0.0697,0.0865,0.5767,sidewinding_right,depth_image_45157.jpg,3
0.2847,0.1234,0.263,-0.1744,-0.649,0.11816,0.6353,0.01091,-0.2307,-0.1333,rectilinear_backward,depth_image_214571.jpg,0
-0.004013,0.1738,-0.00328,0.007072,0.008644,-0.2452,-0.002365,0.0008698,0.00554,0.1989,straight,depth_image_91626.jpg,4
-0.2206,0.3477,0.10077,0.5703,0.04413,-0.0964,0.01412,-0.4773,-0.2615,-0.1659,sidewinding_left,depth_image_199516.jpg,2
-0.2148,0.3584,0.0944,0.5596,0.266,-0.11774,0.01627,-0.488,0.03091,-0.1553,sidewinding_left,depth_image_201147.jpg,2
-0.0205,-0.609,0.25,-0.181,0.1309,0.5293,-0.1924,0.4146,-0.2157,-0.3462,sidewinding_right,depth_image_64908.jpg,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_53491.jpg,4
-0.2378,0.1234,0.638,-0.1744,-0.646,0.11816,0.2559,0.01091,0.2915,-0.1333,rectilinear_backward,depth_image_218588.jpg,0
0.243,-0.2272,-0.04132,-0.603,-0.2612,-0.039,-0.0739,0.586,0.2286,0.2976,sidewinding_left,depth_image_177955.jpg,2
0.1888,0.4229,-0.1351,0.5234,-0.2485,-0.1921,0.0255,-0.608,0.2598,-0.0761,sidewinding_right,depth_image_240425.jpg,3
-0.0005646,-0.2338,-0.2255,-0.1359,-0.1132,0.2179,0.2018,0.2291,0.2068,-0.2249,sidewinding_left,depth_image_31541.jpg,2
-0.1625,0.479,0.1643,0.4756,0.235,-0.2693,-0.06067,-0.594,-0.2617,0.00703,sidewinding_left,depth_image_215465.jpg,2
-0.2322,-0.2825,-0.1693,0.466,0.1575,0.488,0.2388,-0.2507,-0.05215,-0.5986,sidewinding_left,depth_image_53403.jpg,2
0.002853,-0.001053,0.001053,-0.001144,0.0009003,-0.0993,0.006157,-0.00438,0.00805,0.10657,straight,depth_image_75307.jpg,4
0.2847,0.1234,-0.657,0.00364,0.625,-0.1284,-0.2081,0.1742,-0.337,-0.11273,rectilinear_forward,depth_image_138925.jpg,1
0.2052,0.04773,0.00405,0.556,-0.1986,0.1148,-0.0723,-0.482,0.1431,-0.3506,straight,depth_image_51005.jpg,4
0.1807,-0.442,0.2246,0.3137,-0.0816,0.5806,-0.2607,-0.05774,-0.03336,-0.606,sidewinding_right,depth_image_71277.jpg,3
0.2158,-0.2069,-0.3584,-0.3271,0.269,0.0956,0.02948,0.5063,-0.2496,0.175,sidewinding_right,depth_image_41193.jpg,3
0.691,0.1234,-0.4053,0.00364,-0.1298,-0.1284,0.585,0.1742,-0.68,-0.11273,rectilinear_forward,depth_image_157318.jpg,1
0.2341,-0.2732,0.1658,0.4727,-0.161,0.4817,-0.2368,-0.2603,0.05655,-0.5967,sidewinding_right,depth_image_239825.jpg,3
0.2144,-0.3506,-0.09924,-0.5654,-0.2583,0.1012,-0.01465,0.61,0.2517,0.1678,sidewinding_left,depth_image_148036.jpg,2
0.1279,0.533,-0.1946,0.4087,-0.2137,-0.3528,0.1003,-0.5645,0.258,0.1038,sidewinding_right,depth_image_49452.jpg,3
0.12396,0.538,0.2522,-0.1635,-0.01267,-0.6104,-0.2578,-0.1058,-0.1011,0.5635,sidewinding_left,depth_image_193388.jpg,2
-0.504,0.1234,0.0,0.00364,0.504,-0.1284,-0.6978,0.1742,0.462,-0.11273,rectilinear_forward,depth_image_204142.jpg,1
-0.004135,-0.0045,0.1265,0.003525,0.001999,-0.000412,-0.002121,0.003708,-0.0045,-0.006096,straight,depth_image_16549.jpg,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_185024.jpg,4
-0.6733,0.1234,0.333,-0.1744,0.2123,0.11816,-0.627,0.01091,0.656,-0.1333,rectilinear_backward,depth_image_214383.jpg,0
-0.06155,-0.5176,-0.252,0.06757,-0.02017,0.5127,0.2418,0.1954,0.03156,-0.5195,sidewinding_left,depth_image_1573.jpg,2
-0.506,0.1234,0.6973,0.00364,-0.4597,-0.1284,-0.06085,0.1742,0.544,-0.11273,rectilinear_forward,depth_image_150745.jpg,1
0.3384,0.1234,-0.675,-0.1744,0.596,0.11816,-0.1503,0.01091,-0.388,-0.1333,rectilinear_backward,depth_image_218419.jpg,0
0.001175,0.05563,-0.01031,0.3086,-0.00585,0.00695,-0.002853,-0.3384,-0.002487,0.002121,straight,depth_image_7944.jpg,4
-0.14,0.516,-0.2467,-0.2048,0.0312,-0.6064,0.2605,-0.06274,0.0837,0.5786,sidewinding_right,depth_image_246189.jpg,3
-0.2617,0.012215,-0.06287,-0.593,0.234,-0.274,0.1661,0.4722,-0.1608,0.4822,sidewinding_right,depth_image_45131.jpg,3
0.204,0.1234,0.3406,0.00364,-0.676,-0.1284,0.5947,0.1742,-0.1477,-0.11273,rectilinear_forward,depth_image_137391.jpg,1
0.628,0.1234,-0.2148,0.00364,-0.3308,-0.1284,0.673,0.1742,-0.6006,-0.11273,rectilinear_forward,depth_image_66374.jpg,1
-0.05118,0.1234,-0.467,0.00364,0.6978,-0.1284,-0.499,0.1742,-0.00701,-0.11273,rectilinear_forward,depth_image_11082.jpg,1
0.4797,0.1234,-0.698,-0.1744,0.4868,0.11816,0.02426,0.01091,-0.5205,-0.1333,rectilinear_backward,depth_image_214306.jpg,0
-0.5537,0.1234,0.0764,0.00364,0.448,-0.1284,-0.6963,0.1742,0.516,-0.11273,rectilinear_forward,depth_image_221638.jpg,1
-0.4324,0.1234,0.695,0.00364,-0.53,-0.1284,0.03827,0.1742,0.4766,-0.11273,rectilinear_forward,depth_image_210280.jpg,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_109875.jpg,4
0.5137,0.1234,-0.014015,-0.1744,-0.4941,0.11816,0.6978,0.01091,-0.4722,-0.1333,rectilinear_backward,depth_image_8142.jpg,0
-0.1464,0.10205,-0.08777,-0.1456,0.0378,-0.1497,0.1877,0.153,-0.1252,0.1432,sidewinding_right,depth_image_219736.jpg,3
-0.2312,0.2084,0.5825,0.0889,-0.5225,-0.10706,0.08875,0.089,0.2817,-0.1765,sidewinding_left,depth_image_199463.jpg,2
0.04095,0.1234,-0.5312,0.00364,0.695,-0.1284,-0.4304,0.1742,-0.0989,-0.11273,rectilinear_forward,depth_image_109029.jpg,1
-0.131,0.4443,-0.2191,-0.295,0.02237,-0.578,0.2603,0.04633,0.0487,0.464,sidewinding_right,depth_image_183765.jpg,3
-0.04404,0.602,-0.2615,0.0326,-0.0713,-0.588,0.23,-0.292,0.1727,0.459,sidewinding_right,depth_image_231900.jpg,3
-0.2634,-0.1005,-0.09845,0.0568,0.2188,0.2231,0.1984,-0.156,-0.1359,-0.0596,sidewinding_left,depth_image_219823.jpg,2
-0.004745,0.0001984,-0.003464,-0.255,-0.006523,-0.00383,0.00854,0.1277,-0.005974,0.1622,straight,depth_image_15768.jpg,4
0.695,0.1234,-0.4304,0.00364,-0.0989,-0.1284,0.5674,0.1742,-0.6865,-0.11273,rectilinear_forward,depth_image_6268.jpg,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_185020.jpg,4
-0.677,0.1234,0.3445,0.00364,0.1998,-0.1284,-0.621,0.1742,0.66,-0.11273,rectilinear_forward,depth_image_56421.jpg,1
-0.1897,0.2147,-0.2192,-0.2386,0.09766,-0.05334,0.267,0.1001,0.01545,-0.0009003,sidewinding_right,depth_image_216827.jpg,3
0.1691,0.4663,-0.1576,0.4878,-0.2386,-0.2512,0.05234,-0.5986,0.2617,-0.012924,sidewinding_right,depth_image_177218.jpg,3
0.689,0.1234,-0.559,0.00364,0.08496,-0.1284,0.4412,0.1742,-0.696,-0.11273,rectilinear_forward,depth_image_63601.jpg,1
0.05286,-0.598,-0.2384,-0.2522,-0.1581,0.487,0.1687,0.467,0.2324,-0.281,sidewinding_left,depth_image_199595.jpg,2
-0.673,0.1234,0.3308,0.00364,0.2148,-0.1284,-0.628,0.1742,0.655,-0.11273,rectilinear_forward,depth_image_43139.jpg,1
0.003311,-0.4082,-0.04962,-0.0456,-0.003098,0.3035,0.003586,0.263,0.0375,-0.1036,straight,depth_image_53454.jpg,4
-0.08966,-0.5737,-0.2598,0.07745,-0.02492,0.608,0.2487,0.1908,0.1346,-0.524,sidewinding_left,depth_image_117495.jpg,2
0.01351,0.006096,0.00817,-0.00702,-0.1859,0.01025,0.2837,-0.00695,-0.00793,0.004562,straight,depth_image_219715.jpg,4
0.2593,-0.08575,0.093,0.571,-0.2181,0.3376,-0.1893,-0.422,0.1346,-0.524,sidewinding_right,depth_image_42735.jpg,3
0.3713,0.1234,-0.6836,-0.1744,0.575,0.11816,-0.11273,0.01091,-0.4192,-0.1333,rectilinear_backward,depth_image_217847.jpg,0
0.1105,-0.0005035,0.0004272,0.4585,-0.10077,0.0347,-0.00383,-0.3774,0.04242,-0.266,straight,depth_image_31854.jpg,4
0.2546,-0.1411,0.1152,0.5483,-0.2039,0.383,-0.2051,-0.3796,0.1134,-0.551,sidewinding_right,depth_image_75431.jpg,3
-0.007805,0.308,-0.07355,-0.11847,-0.00976,-0.4307,0.1021,0.00628,-0.00261,0.438,straight,depth_image_75276.jpg,4
0.02008,0.609,-0.2502,0.18,-0.1305,-0.53,0.1926,-0.4138,0.2155,0.3472,sidewinding_right,depth_image_128297.jpg,3
-0.0834,0.579,0.2236,0.3176,0.182,-0.439,-0.1433,-0.511,-0.2452,0.2135,sidewinding_left,depth_image_215456.jpg,2
-0.02115,-0.609,-0.2593,-0.0862,-0.0932,0.571,0.218,0.3381,0.1895,-0.4216,sidewinding_left,depth_image_148009.jpg,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_175063.jpg,4
-0.1361,0.4363,0.127,0.4534,0.2062,-0.2225,-0.02185,-0.5654,-0.2297,0.001228,straight,depth_image_57959.jpg,4
-0.2467,-0.1963,0.02222,-0.617,0.259,-0.0857,0.09717,0.5815,-0.1691,0.3352,sidewinding_right,depth_image_82163.jpg,3
